omny.fm へのリンク,日付,タイトル,コメント,MC,出演者1,出演者2,出演者3,音源編集,備考・メモ・作業された方のお名前(ハンドルネーム可)
https://omny.fm/shows/asahi/119,"Fri, 18 Dec 2020 21:00:00 +0000",#119 ギグワーカーは本当に自由？　新しい働き方が抱える古い問題,,神田大介,"藤えりか,東京経済部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/0697aadc-b2e7-4ea7-9777-ac92004d6d8f,"Sat, 19 Dec 2020 21:00:00 +0000",お医者さんごっこという性暴力　逃げていいと知ってたら,,神田大介,"大久保真紀,編集委員",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/120,"Sun, 20 Dec 2020 21:00:00 +0000",#120 その弁当もネット通販も　他人事ではないベトナム人の「地獄」,,神田大介,"平山亜理,東京社会部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/121-m-1,"Mon, 21 Dec 2020 21:00:00 +0000",#121 あれは漫才？　朝日新聞お笑い担当記者が見たMｰ1グランプリ,,神田大介,"篠塚健一,大阪本社・生活文化部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/121,"Tue, 22 Dec 2020 21:00:00 +0000",#122 命を絶ったベトナム人留学生　何が彼を追い詰めたのか,,神田大介,"平山亜理,東京社会部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/123,"Wed, 23 Dec 2020 21:00:00 +0000",#123 支持率急落、菅首相に何が　小泉純一郎氏と意外な共通点,,神田大介,"星野典久,官邸キャップ",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/124,"Thu, 24 Dec 2020 21:00:00 +0000",#124 唯我独尊？ 菅首相の独走支える「ライバル不在」,,神田大介,"星野典久,官邸キャップ",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/125-sns,"Fri, 25 Dec 2020 21:00:00 +0000",#125  「SNSらしさ」に変化の兆し？ ツイッタートレンド大賞を読む,,神田大介,"奥山晶二郎,withnews編集長",,,,神田大介
https://omny.fm/shows/asahi/1ba1f517-a21b-40ee-9eb3-ac920057bd8b,"Sat, 26 Dec 2020 21:00:00 +0000",義父の性暴力で妊娠した子を殺害　刑に服した女性の手紙,,神田大介,"大久保真紀,編集委員",,,,神田大介
https://omny.fm/shows/asahi/126,"Sun, 27 Dec 2020 21:00:00 +0000",#126 「食い物」にされる実習生　ベトナム人犯罪の裏側を辿る,,神田大介,"平山亜理,東京社会部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/127,"Mon, 28 Dec 2020 21:00:00 +0000",#127 オリンピック絡みでも…　日本でベトナム人が搾取されるシステム,,神田大介,"平山亜理,東京社会部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/128,"Tue, 29 Dec 2020 21:00:00 +0000",#128 恋愛禁止、妊娠は中絶　追い詰められるベトナム人女性,,神田大介,"平山亜理,東京社会部",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/129,"Wed, 30 Dec 2020 21:00:00 +0000",#129 「安倍政権からの解放」がキーワード　パンドラの箱、開いた？,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/e17e4749-94f1-4e7b-b845-ac9b005a0069,"Thu, 31 Dec 2020 21:00:00 +0000",（ふりかえり）奔放イタリア、コロナで見せた従順　マフィアのボスも…,,神田大介,"河原田慎一,ローマ支局",,,,神田大介
https://omny.fm/shows/asahi/1eace6e8-e809-44e8-8fc6-ac9b005bb1a6,"Fri, 01 Jan 2021 21:00:00 +0000",（ふりかえり）小池百合子氏、知られざる素顔とは　取材キャップに聞く,,神田大介,"岡戸佑樹,東京都庁取材キャップ",,,,神田大介
https://omny.fm/shows/asahi/sns,"Sat, 02 Jan 2021 21:00:00 +0000",（ふりかえり）技能実習生、脱ニッポン　SNSで拡散する「暴力動画」,,神田大介,"宋光祐,ハノイ支局長",,,,神田大介
https://omny.fm/shows/asahi/130,"Sun, 03 Jan 2021 21:00:00 +0000",#130 ケータイの次はテレビ標的？　菅首相の視線の先は,,神田大介,"南彰,政治部",,,,神田大介
https://omny.fm/shows/asahi/131-035,"Mon, 04 Jan 2021 21:00:00 +0000",#131 くり返した「お答え差し控える」111回　菅首相のコミュニケーション遮断,,神田大介,"南彰,政治部",,,,神田大介
https://omny.fm/shows/asahi/132,"Tue, 05 Jan 2021 21:00:00 +0000",#132 Huaweiスマホで、またGmail使える？　一筋縄じゃない米中関係,,神田大介,"冨名腰隆,中国総局",,,（不明）,Anzu
https://omny.fm/shows/asahi/133,"Wed, 06 Jan 2021 21:00:00 +0000",#133 中国、コロナを「歴史」扱い　日本に導入求めたアプリ,,神田大介,"冨名腰隆,中国総局",,,（不明）,Anzu
https://omny.fm/shows/asahi/134,"Thu, 07 Jan 2021 21:00:00 +0000",#134 同僚が「○○菌」と名指し　コロナ感染の看護師、職場の病院で差別,,神田大介,"松浦祐子,科学医療部",,,,神田大介
https://omny.fm/shows/asahi/135-5,"Fri, 08 Jan 2021 15:00:00 +0000",#135 注目したい「5年後の政治」　何かが動いているのかも？,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/b3156072-37ad-4216-a63b-ac9b005bb165,"Sat, 09 Jan 2021 21:00:00 +0000",（ふりかえり）「血で血を洗う選挙」勝った菅義偉氏　創価学会との宿縁,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/136-dx,"Sun, 10 Jan 2021 21:00:00 +0000",#136 DXって温故知新？　デジタル・トランスフォーメーションの本質,,神田大介,"奥山晶二郎,withnews編集長","朽木誠一郎,withnews副編集長",,,神田大介
https://omny.fm/shows/asahi/137,"Sun, 10 Jan 2021 21:00:00 +0000",#137 寿都町長、狙いはビジネス　「核のごみ」めぐる舞台裏,,神田大介,"伊沢健司,北海道報道センター",,,,神田大介
https://omny.fm/shows/asahi/138,"Mon, 11 Jan 2021 21:00:00 +0000",#138 経産省側、透ける筋書き　狙いは「核のごみ」批判の分散か,,神田大介,"伊沢健司,北海道報道センター",,,,神田大介
https://omny.fm/shows/asahi/139,"Tue, 12 Jan 2021 21:00:00 +0000",#139 囚われの周庭氏と中国の自信　香港で弾圧が止まらない,,神田大介,"益満雄一郎,朝日新聞GLOBE副編集長",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/140,"Wed, 13 Jan 2021 21:00:00 +0000",#140 禁じられた香港の歌　影は台湾、そして日本にも,,神田大介,"益満雄一郎,朝日新聞GLOBE副編集長",,,,いーむ（em_em000）
https://omny.fm/shows/asahi/146,"Thu, 14 Jan 2021 21:00:00 +0000",#141 謝罪求める上司、妻の「大丈夫」待つ夫　男性育休の現実,,神田大介,"高橋健次郎,文化くらし報道部","丹治翔,withnews副編集長",,,いーむ（em_em000）
https://omny.fm/shows/asahi/107-10,"Fri, 15 Jan 2021 21:00:00 +0000",#142 ツイッター歴10年にして、どう付き合えばいいかわからなくなって…,,神田大介,"奥山晶二郎,withnews編集長",,,,神田大介
https://omny.fm/shows/asahi/2-2,"Sat, 16 Jan 2021 21:00:00 +0000",（ふりかえり）アベノマスク契約書の怪　全戸配布終了、2日後また発注,,神田大介,"藤山圭,特別報道部",,,,神田大介
https://omny.fm/shows/asahi/143,"Sun, 17 Jan 2021 21:00:00 +0000",#143 追い詰められた菅首相　さやから抜けない「伝家の宝刀」,,神田大介,"星野典久,政治部",,,,神田大介
https://omny.fm/shows/asahi/144-029,"Mon, 18 Jan 2021 21:00:00 +0000",#144 就任式、来ないトランプ氏　首都ワシントンは要塞と化した,,神田大介,"園田耕司,アメリカ総局",,,,神田大介
https://omny.fm/shows/asahi/145-029,"Tue, 19 Jan 2021 21:00:00 +0000",#145 不安だらけのバイデン新政権　トリプルブルーになったけど,,神田大介,"園田耕司,アメリカ総局",,,,神田大介
https://omny.fm/shows/asahi/146-1,"Wed, 20 Jan 2021 21:00:00 +0000",#146 菅首相の会見、なぜつまらない？　官邸取材キャップが語る裏事情,,神田大介,"星野典久,政治部",,,,神田大介
https://omny.fm/shows/asahi/147,"Thu, 21 Jan 2021 15:00:00 +0000",#147 転勤ってほんとに必要?　専門家「いらないでしょ」,,神田大介,"高橋健次郎,文化くらし報道部","丹治翔,withnews副編集長",,,tainuke
https://omny.fm/shows/asahi/145-30,"Fri, 22 Jan 2021 21:00:00 +0000",#148 天安門事件、日本が作った「中国声明」　極秘文書をひもといた,,神田大介,"藤田直央,編集委員",,,,神田大介
https://omny.fm/shows/asahi/f2dfb887-f2ea-4094-b5c8-ac9b005bb1a4,"Sat, 23 Jan 2021 21:00:00 +0000",（ふりかえり）「変節」した稲田朋美氏　右も左もない政治、始まってる,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/149,"Sun, 24 Jan 2021 21:00:00 +0000",#149 病床数は「世界一」　そんな日本がなぜ、医療崩壊の危機？,,神田大介,"服部尚,科学医療部",,,,tainuke
https://omny.fm/shows/asahi/144,"Mon, 25 Jan 2021 21:00:00 +0000",#150 つらい生理、政治家も動いた　いま考える「生理と政治」,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/5242f0bd-b3a4-4baa-9d5a-acbb008e9ae5,"Tue, 26 Jan 2021 21:00:00 +0000",#151 「コロナはウソ」広がるSNS　陰謀論とどう向き合う,,神田大介,"奥山晶二郎,withnews編集長","朽木誠一郎,withnews副編集長",,,神田大介
https://omny.fm/shows/asahi/152,"Wed, 27 Jan 2021 21:00:00 +0000",#152 東京五輪、中止になる？　バッハ会長の知られざる素顔,,神田大介,"稲垣康介,編集委員",,,,神田大介
https://omny.fm/shows/asahi/153-ioc,"Thu, 28 Jan 2021 21:00:00 +0000",#153 無観客でも、やるのか五輪　IOCは動いていた,,神田大介,"稲垣康介,編集委員",,,,神田大介
https://omny.fm/shows/asahi/154,"Fri, 29 Jan 2021 21:00:00 +0000",#154 イチ企業が発言を勝手に止めていいの？　「表現の自由2.0」を考える,,神田大介,"奥山晶二郎,withnews編集長",,,,神田大介
https://omny.fm/shows/asahi/d7fbc0b8-1b24-4d0f-bfc8-ac920057be99,"Sat, 30 Jan 2021 21:00:00 +0000",僕に性暴力をした神父への怒り　もう記憶を閉じ込めない,,神田大介,"大久保真紀,編集委員",,,,神田大介
https://omny.fm/shows/asahi/155-124-2-2,"Sun, 31 Jan 2021 21:00:00 +0000",#155 節分だって天体ショー！かも？　124年ぶり2月2日のなぜ,,神田大介,"小川詩織,科学医療部",,,,あさひあいち
https://omny.fm/shows/asahi/156,"Mon, 01 Feb 2021 21:00:00 +0000",#156 コロナで不動産バブル？　カネ余り、タワマン爆売れの構図,,神田大介,"南日慶子,東京経済部",,,,神田大介
https://omny.fm/shows/asahi/157,"Tue, 02 Feb 2021 21:00:00 +0000",#157 また起きてます、鍋たたき　トロピカル・トランプも「退場」？,,神田大介,"岡田玄,サンパウロ支局",,,,神田大介
https://omny.fm/shows/asahi/158,"Wed, 03 Feb 2021 21:00:00 +0000",#158 いつまで背負う「民主の十字架」　立憲民主党はどこへ行く,,神田大介,"三輪さち子,政治部",,,,神田大介
https://omny.fm/shows/asahi/159,"Thu, 04 Feb 2021 21:00:00 +0000",#159 野党の協力、いまだハードル？　批判票の受け皿ください,,神田大介,"三輪さち子,政治部",,,,神田大介
https://omny.fm/shows/asahi/160,"Fri, 05 Feb 2021 21:00:00 +0000",#160 こたつ記事って、そんな意味だっけ　生まれる「構造」考えた,,神田大介,"奥山晶二郎,withnews編集長","朽木誠一郎,withnews副編集長",,,神田大介
https://omny.fm/shows/asahi/ead32154-8e06-458a-8844-ac920057bda8,"Sat, 06 Feb 2021 21:00:00 +0000",家の中でのこと外に言えない　秘めてきた兄からの性暴力,,神田大介,"大久保真紀,編集委員",,,,神田大介
https://omny.fm/shows/asahi/161,"Sun, 07 Feb 2021 21:00:00 +0000",#161 麻薬密売のボス、正体まさかの国防大臣？　消息を絶った43人の学生,,神田大介,"岡田玄,サンパウロ支局",,,,神田大介
https://omny.fm/shows/asahi/162,"Mon, 08 Feb 2021 21:00:00 +0000",#162 シナリオ3つ、どれも選びたくない　クーデターとミャンマーの暗雲,,神田大介,"貝瀬秋彦,アジア総局",,,,神田大介
https://omny.fm/shows/asahi/163-43,"Tue, 09 Feb 2021 21:00:00 +0000",#163 テスラ超え、43万円の電気自動車　つくったのは中国「五菱」,,神田大介,"奥寺淳,広州支局",,,,神田大介
https://omny.fm/shows/asahi/164,"Wed, 10 Feb 2021 21:00:00 +0000",#164 種苗法、ネオリベの影が見え隠れ？　「ノウカノタネ」大いに語る！,,神田大介,"つるちゃん,ノウカノタネ",,,,神田大介
https://omny.fm/shows/asahi/165-1,"Thu, 11 Feb 2021 21:00:00 +0000",#165 米株価、ロビンフッドvsヘッジファンド　何が起きたかオール解説,,神田大介,"江渕崇,ニューヨーク支局",,,,神田大介
https://omny.fm/shows/asahi/165,"Fri, 12 Feb 2021 21:00:00 +0000",#166 表現の自由は命と二択なのか　フランスが陥るジレンマ,,神田大介,"疋田多揚,パリ支局",,,,神田大介
https://omny.fm/shows/asahi/2b628591-a4ab-414d-86da-accd004afd21,"Sat, 13 Feb 2021 21:00:00 +0000",音声配信ビジネス、今どうなってる？　気鋭の社長に聞いてみた,,神田大介,"中島晋也,総合プロデュース本部","八木太亮,株式会社オトナル代表取締役",,,あさひあいち
https://omny.fm/shows/asahi/167,"Sun, 14 Feb 2021 21:00:00 +0000",#167 がらがら「大西洋のハワイ」　移民・難民とコロナ危機,,神田大介,"疋田多揚,パリ支局",,,,神田大介
https://omny.fm/shows/asahi/146-10,"Mon, 15 Feb 2021 21:00:00 +0000",#168 10年後もまだやる気？　いつまで続く、習近平氏の天下,,神田大介,"冨名腰隆,中国総局",,,,あさひあいち
https://omny.fm/shows/asahi/171,"Tue, 16 Feb 2021 21:00:00 +0000",#169 謎の未来都市、富士山のふもとに　トヨタの夢と生存戦略,,神田大介,"神澤和敬,東京経済部","矢吹孝文,静岡総局",,,神田大介
https://omny.fm/shows/asahi/170,"Wed, 17 Feb 2021 21:00:00 +0000",#170 「森発言」に潜むムラ論理　オールド・ボーイズ・ネットワーク,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/171-2,"Thu, 18 Feb 2021 21:00:00 +0000",#171 「脱トラ」進めるバイデン氏　でも、それって分断深めない？,,神田大介,"沢村亙,アメリカ総局長",,,,神田大介
https://omny.fm/shows/asahi/172,"Fri, 19 Feb 2021 21:00:00 +0000",#172 想定外？中国に厳しいバイデン氏　トランプ政権以上かも,,神田大介,"沢村亙,アメリカ総局長",,,,神田大介
https://omny.fm/shows/asahi/fb16d144-c7b0-4afc-9b18-accd004afcfe,"Sat, 20 Feb 2021 21:00:00 +0000",「金融」が実はいちばん音声向き？　海外に見るポッドキャスト市場,,神田大介,"八木太亮,株式会社オトナル代表取締役","中島晋也,総合プロデュース本部",,,Noriko Hiramatsu
https://omny.fm/shows/asahi/171-1,"Sun, 21 Feb 2021 21:00:00 +0000",#173 農家直伝、おいしい野菜の見分け方「値段の安いものです」,,神田大介,"つるちゃん,ノウカノタネ",,,,神田大介
https://omny.fm/shows/asahi/143-6,"Mon, 22 Feb 2021 21:00:00 +0000",#174 チベットで見たアメとムチ 　収入6倍、でも「話せない」,,神田大介,"冨名腰隆,中国総局",,,,神田大介
https://omny.fm/shows/asahi/175,"Tue, 23 Feb 2021 21:00:00 +0000",#175 政治とセクハラ、本質はパワハラ　「票ハラ」そして飲み会はしご,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/176-548,"Wed, 24 Feb 2021 21:00:00 +0000",#176 ナンバー「548」の執念　菅首相はいつ解散するのか,,神田大介,"秋山訓子,編集委員",,,,神田大介
https://omny.fm/shows/asahi/177-clubhouse,"Thu, 25 Feb 2021 21:00:00 +0000",#177 ここらでClubhouseの話でも　ポッドキャストとどう違う,,神田大介,"伊藤大地,コンテンツ編成本部",,,,あさひあいち
https://omny.fm/shows/asahi/039-cm,"Fri, 26 Feb 2021 21:00:00 +0000",#178 ザワつく広告　NIKEの割り切り、レッドブルのうまさ,,神田大介,"奥山晶二郎,withnews編集長",,,,神田大介
https://omny.fm/shows/asahi/81521b27-feb7-47b5-8363-accd004afce2,"Sat, 27 Feb 2021 21:00:00 +0000",ポッドキャスト、どんな人が聞いている？　意外と××でした…,,神田大介,"八木太亮,株式会社オトナル代表取締役","中島晋也,総合プロデュース本部",,,Noriko Hiramatsu
